id,title,genres,popularity,release_date,budget,revenue,vote_average
2002,The Last Mistress,Drama-Romance,4.196,2007/1/1,6000000,1831577,5.9
518259,The Last News,Drama-Thriller-Crime,0.6,2016/7/29,1,2,0
123770,The Last of the Finest,Action-Crime-Drama,3.333,1990/3/9,12000000,1531489,5.9
9361,The Last of the Mohicans,Action-Adventure-Drama-History-Romance-War,17.549,1992/8/26,40000000,75505856,7.4
748889,The Last Picture Show in Bucharest,Drama,1.4,2020/9/25,5,5,0
616,The Last Samurai,Drama-Action-War-History,30.106,2003/12/5,140000000,456758981,7.5
35690,The Last Song,Drama-Family-Romance,14.516,2010/3/31,20000000,89137047,7.2
63265,The Last Train,Drama-Action-Western-Adventure-Comedy,1.381,2002/5/31,2500000,481199,6.1
471968,The Last Warrior,Fantasy-Family-Adventure-Action-Comedy,15.484,2017/10/19,8250000,30060061,7.1
589754,The Last Warrior: Root of Evil,Fantasy-Adventure-Comedy,267.33,2021/1/1,8400000,27658331,7.2
274854,The Last Witch Hunter,Fantasy-Action-Adventure-Science Fiction,60.609,2015/10/21,90000000,146936910,5.9
317442,The Last: Naruto the Movie,Action-Romance-Animation,217.392,2014/12/6,1000000,16500000,7.8
10163,The Lawnmower Man,Science Fiction-Horror,10.628,1992/3/5,10000000,32100816,5.5
243940,The Lazarus Effect,Horror-Thriller-Mystery-Science Fiction,13.029,2015/1/29,3300000,64110728,5.2
13825,The Lazarus Project,Drama-Thriller,7.721,2008/10/24,9750000,558000,6.1
8698,The League of Extraordinary Gentlemen,Fantasy-Action-Thriller-Science Fiction,43.653,2003/7/11,78000000,179265204,5.9
19723,The League of Gentlemen's Apocalypse,Horror-Comedy,3.168,2005/6/3,5600000,2424174,6.8
63493,The Ledge,Drama-Thriller,10.889,2011/5/6,10000000,610986,6.1
10376,The Legend of 1900,Drama-Music-Romance,13.258,1998/10/28,9000000,21057208,8.3
4958,The Legend of Bagger Vance,Drama-Fantasy,11.852,2000/11/2,80000000,39459427,6.5
31525,The Legend of Bhagat Singh,Crime-Drama-History,5.041,2002/6/7,3000000,6000000,6.9
12207,The Legend of Drunken Master,Action-Comedy,32.552,1994/2/3,10000000,11555430,7.4
188207,The Legend of Hercules,Action-Adventure,17.845,2014/1/10,70000000,61279452,4.7
258489,The Legend of Tarzan,Fantasy-Action-Adventure,64.66,2016/6/29,180000000,356743061,5.9
554133,The Legend of the Christmas Witch,Family-Comedy-Fantasy,8.98,2018/12/27,8772289,8769486,5.2
388045,The Legend of the Chupacabras,Animation-Action-Adventure-Fantasy-Horror,18.95,2016/10/21,1600000,5138140,7.2
1656,The Legend of Zorro,Action-Adventure-Western,26.892,2005/10/24,75000000,142400065,6.1
324849,The Lego Batman Movie,Animation-Action-Comedy,48.081,2017/2/8,80000000,311950384,7.2
137106,The Lego Movie,Adventure-Animation-Comedy-Family-Fantasy,33.692,2014/2/6,60000000,469160692,7.4
280217,The Lego Movie 2: The Second Part,Action-Adventure-Animation-Comedy-Family,40.191,2019/1/26,99000000,192456290,6.7
274862,The Lego Ninjago Movie,Family-Animation-Action-Adventure-Comedy,31.281,2017/9/21,70000000,123081555,6.5
623345,The Lies We Tell But the Secrets We Keep Part 3,Action-Adventure-Crime-Drama,0.84,2014/9/22,25000,25000,10
421,The Life Aquatic with Steve Zissou,Adventure-Comedy-Drama,11.7,2004/12/10,50000000,34808403,7.2
11615,The Life of David Gale,Drama-Thriller-Crime,12.688,2003/2/21,50000000,38955598,7.4
283552,The Light Between Oceans,Drama-Romance,28.145,2016/9/2,20000000,25975621,7.1
503919,The Lighthouse,Drama-Fantasy-Thriller-Horror,37.324,2019/10/18,11000000,18123239,7.5
10388,The Limey,Crime-Drama-Mystery,10.164,1999/5/15,10000000,3204663,6.6
50348,The Lincoln Lawyer,Crime-Drama-Thriller,13.877,2011/3/17,40000000,85412898,7.2
420818,The Lion King,Adventure-Family-Animation-Drama,107.59,2019/7/12,260000000,1667635327,7.1
309809,The Little Prince,Adventure-Animation-Fantasy-Family,26.24,2015/7/29,64000000,97571250,7.6
602269,The Little Things,Thriller-Crime-Drama,57.825,2021/1/28,30000000,29942746,6.4
43740,The Little Traitor,Drama,3.388,2009/1/10,1700000,450000,5.7
24100,The Little Vampire,Family-Adventure-Comedy-Fantasy,21.789,2000/10/27,35000000,27965865,6.8
582,The Lives of Others,Drama-Thriller,14.662,2006/3/15,2000000,70000000,8.1
49612,The Living Forest,Animation,2.101,2001/1/1,3747230,1951816,5.3
18736,The Lizzie McGuire Movie,Family-Comedy,15.313,2003/5/2,17000000,55534455,6.3
254320,The Lobster,Comedy-Drama-Romance,18.764,2015/10/15,4000000,15656193,7
72784,The Loft,Thriller,31.608,2014/10/14,14000000,10076790,6.4
57201,The Lone Ranger,Action-Adventure-Western,67.545,2013/7/3,215000000,260502115,6.1
11412,The Long Kiss Goodnight,Crime-Action-Mystery-Thriller,12.549,1996/10/11,65000000,89456761,6.6
228205,The Longest Ride,Drama-Romance,31.161,2015/4/9,34000000,63013281,7.6
9291,The Longest Yard,Comedy,44.958,2005/5/27,82000000,190320568,6.6
13579,The Longshots,Drama-Family-Comedy,5.104,2008/8/22,23000000,11767866,6.5
8270,The Lookout,Crime-Drama-Thriller,9.223,2007/3/9,16000000,5367030,6.6
781040,The Loony Park,Adventure-Science Fiction-Fantasy-Mystery-Drama,0.6,2019/11/20,10000,1000000,7
73723,The Lorax,Animation-Family,39.031,2012/3/1,70000000,348840316,6.5
120,The Lord of the Rings: The Fellowship of the Ring,Adventure-Fantasy-Action,94.64,2001/12/18,93000000,871368364,8.4
122,The Lord of the Rings: The Return of the King,Adventure-Fantasy-Action,109.759,2003/12/1,94000000,1118888979,8.5
121,The Lord of the Rings: The Two Towers,Adventure-Fantasy-Action,93.959,2002/12/18,79000000,926287400,8.4
104755,The Lords of Salem,Horror-Thriller,16.211,2012/9/10,1500000,1165882,5.4
34813,The Losers,Action-Adventure-Crime-Mystery-Thriller,57.859,2010/4/23,25000000,23580000,6.3
752623,The Lost City,Adventure-Comedy-Romance,361.017,2022/3/24,74000000,148000000,6.9
314095,The Lost City of Z,Adventure-Drama-History,31.577,2017/3/15,30000000,8574339,6.4
330,The Lost World: Jurassic Park,Adventure-Action-Science Fiction,2.629,1997/5/23,73000000,618638999,6.5
12177,The Love Guru,Comedy-Romance,8.796,2008/6/20,62000000,40854735,4.2
7980,The Lovely Bones,Fantasy-Drama,147.942,2009/2/19,65000000,93621340,7
250251,The Lucky Island,Comedy-Adventure,1.109,2013/12/5,2000000,4803665,4.6
413138,The Lucky Man,Action-Drama-Science Fiction,3.65,2018/1/16,1,24,6.4
77877,The Lucky One,Drama-Romance,16.687,2012/4/19,25000000,99357138,7.1
191714,The Lunchbox,Drama-Romance,6.777,2013/9/20,3400000,17240000,7.3
375742,The Lure,Horror-Fantasy-Music,7.949,2015/12/25,1300000,102986,6.4
174675,The Machine,Science Fiction-Thriller,8.353,2013/4/25,1500000,314131,5.9
4553,The Machinist,Thriller-Drama,20.943,2004/2/9,5000000,8203235,7.5
686906,The Mafia's Diamond,Comedy-Crime,0.6,2019/6/28,3,30,10
305387,The Magic Snowflake,Family-Animation,3.244,2013/11/20,10000000,78,6.3
333484,The Magnificent Seven,Adventure-Action-Western,60.644,2016/9/14,90000000,162360636,6.4
24271,The Maiden Heist,Comedy-Crime,8.791,2009/5/9,20000000,96008,5.7
11086,The Majestic,Drama-Romance,8.827,2001/12/21,72000000,37317558,6.8
847257,The Man,Action,0.6,2021/7/2,50,50,10
15720,The Man from Elysian Fields,Drama-Romance,5.582,2001/9/13,6500000,2006391,5.5
51608,The Man from Nowhere,Action-Thriller-Crime,61.777,2010/8/4,1255000,43059790,7.7
203801,The Man from U.N.C.L.E.,Comedy-Action-Adventure,24.482,2015/8/13,75000000,108145109,7.1
9313,The Man in the Iron Mask,Adventure-Action-Drama,21.283,1998/3/12,35000000,182968902,6.6
17474,The Man in the Moon,Drama-Family-Romance,12.263,1991/9/30,1237669,2853801,7.4
29572,The Man Who Cried,Romance-Drama-Music-War,10.949,2000/8/29,20170000,1800000,6.1
9414,The Man Who Knew Too Little,Comedy-Thriller-Crime-Action,8.521,1997/11/14,20000000,13801755,6.4
97430,The Man with the Iron Fists,Action,15.073,2012/11/2,15000000,15608545,5.5
339259,The Man with the Iron Heart,War-Action-History-Thriller,23.194,2017/5/25,32679734,4412639,6.6
14462,The Manchurian Candidate,Drama-Thriller-Mystery,11.775,2004/7/30,80000000,96105964,6.4
8975,The Marine,Action,24.145,2006/10/13,20000000,22165608,6
634528,The Marksman,Action-Thriller-Crime-Adventure,149.641,2021/1/15,23000000,23076711,7
31633,The Marrying Man,Action-Comedy-Romance-Thriller-Drama,8.011,1991/4/5,26000000,12454768,5.8
286217,The Martian,Drama-Adventure-Science Fiction,55.884,2015/9/30,108000000,630161890,7.7
854,The Mask,Romance-Comedy-Crime-Fantasy,61.047,1994/7/29,23000000,351583407,6.9
9342,The Mask of Zorro,Action-Adventure,20.086,1998/7/16,95000000,250288523,6.5
68722,The Master,Drama,18.693,2012/9/7,32000000,28258060,7.2
13908,The Master of Disguise,Comedy-Family,9.805,2002/8/2,16000000,43411001,4
9515,The Matador,Action-Comedy-Crime-Drama-Thriller,8.859,2005/5/12,10000000,17297244,6.3
148077,The Matriarch,Comedy-Drama,1.046,2007/9/14,1400000,435000,6.6
603,The Matrix,Action-Science Fiction,61.422,1999/3/30,63000000,463517383,8.2
604,The Matrix Reloaded,Adventure-Action-Thriller-Science Fiction,43.757,2003/5/15,150000000,738599701,7
624860,The Matrix Resurrections,Science Fiction-Action-Adventure,442.031,2021/12/16,190000000,156497322,6.7
605,The Matrix Revolutions,Adventure-Action-Thriller-Science Fiction,45.851,2003/11/5,150000000,424988211,6.7
198663,The Maze Runner,Action-Mystery-Science Fiction-Thriller,180.965,2014/9/10,34000000,348319861,7.2
27582,The Mechanic,Action-Thriller-Crime,30.6,2011/1/13,40000000,51070807,6.4
337154,The Meddler,Comedy-Drama,9.862,2016/4/5,3200000,4267218,5.9
345940,The Meg,Action-Science Fiction-Horror,85.286,2018/8/9,150000000,530243742,6.2
10313,The Men Who Stare at Goats,Comedy-War,15.821,2009/10/17,24000000,68729358,6
414001,The Mercy,Drama-Adventure,10.416,2018/2/9,18000000,4536348,5.9
381890,The Mermaid,Comedy-Fantasy-Romance,35.331,2016/2/8,60720000,553810228,6.4
834648,The Message,Thriller,0.6,2021/4/4,1500,300,6
28089,The Messenger,Drama,7.153,2009/11/13,6500000,1595417,6.8
10047,The Messenger: The Story of Joan of Arc,Adventure-Drama-Action-History-War,26.073,1999/10/27,85000000,66976317,6.4
9966,The Messengers,Mystery-Thriller-Horror,21.863,2007/2/2,16000000,55060212,5.7
11244,The Meteor Man,Fantasy-Action-Comedy-Science Fiction-Family,9.837,1993/8/6,20000000,8016708,5.4
6073,The Mexican,Action-Comedy-Crime-Romance,13.209,2001/3/1,57000000,147845033,5.9
10185,The Midnight Meat Train,Horror-Mystery-Fantasy,11.074,2008/8/7,15000000,3533227,6.1
439154,The Midwife,Drama,5.919,2017/3/22,7000000,7286136,6
10414,The Mighty Ducks,Comedy-Family-Drama,11.002,1992/10/2,10000000,50752337,6.6
318,The Million Dollar Hotel,Drama-Thriller,9.314,2000/2/9,8000000,105983,5.9
75956,The Miracle of Marcelino,Family-Drama,3.443,2010/12/17,3000000,512315,7.9
30145,The Miracle of P. Tinto,Comedy-Fantasy,5.569,1998/12/18,2020000,4374994,6.6
362139,The Miracle of Tekir,Drama-Mystery,0.937,2016/1/1,1800000,2968,5.3
25189,The Mirror Has Two Faces,Comedy-Drama-Romance,10.036,1996/11/15,42000000,41083864,6.7
426613,The Miseducation of Cameron Post,Drama,14.129,2018/7/18,900000,2019874,7
12146,The Missing,Thriller-Western-Adventure,14.929,2003/11/26,60000000,38364277,6.3
29192,The Missing Lynx,Animation-Family-Adventure,12.232,2008/12/25,6500000,1400000,6
5876,The Mist,Horror-Science Fiction-Thriller,40.05,2007/11/21,18000000,57096190,6.9
134380,The Mistress,Romance-Drama,2.297,2012/9/21,22361,5876918,5.9
16379,The Mod Squad,Action-Mystery-Thriller-Drama,8.206,1999/3/26,50000000,13260050,4.4
554577,The Mongolian Conspiracy,Crime-Thriller,4.478,2019/4/18,1100000,976,6.4
66120,The Monk,Thriller,6.337,2011/7/12,11000000,1809527,5.4
381902,The Monkey King 2,Action-Adventure-Fantasy,15.731,2016/1/22,68490000,193677158,5.8
152760,The Monuments Men,War-Drama-History-Action,23.963,2014/1/24,70000000,154984035,6
647745,The Morning After,Comedy,4.555,2020/8/19,4327440,2513010,5.6
434780,The Morrison Project,Comedy,0.6,2004/4/23,10,6,3
123553,The Mortal Instruments: City of Bones,Fantasy-Action-Mystery,76.405,2013/8/21,60000000,95396573,6.4
59210,The Mother,Drama-Romance,7.313,2003/11/14,2500000,1062253,6.2
15206,The Mother of Tears,Horror,4.928,2007/9/6,3500000,3119957,4.5
2637,The Mothman Prophecies,Drama-Horror-Mystery,13.484,2002/1/25,32000000,55305279,6.2
246871,The Mountain,War-Action-Thriller,4.467,2012/11/16,95000,1671445,6.8
290512,The Mountain Between Us,Romance-Adventure-Drama,23.899,2017/10/5,35000000,62832209,6.6
427008,The Mountain II,War-Drama,7.84,2016/11/4,670000,11378898,7.5
26899,The Mudge Boy,Drama-Romance,19.683,2003/1/17,800000,62852,76
504172,The Mule,Crime-Drama-Thriller,29.823,2018/12/14,50000000,174804407,6.8
282035,The Mummy,Fantasy-Thriller-Action-Adventure-Horror,32.461,2017/6/6,125000000,409231607,5.5
1734,The Mummy Returns,Adventure-Action-Fantasy,61.733,2001/5/4,98000000,443280904,6.3
1735,The Mummy: Tomb of the Dragon Emperor,Adventure-Action-Fantasy,34.328,2008/7/1,145000000,403449830,5.4
10437,The Muppet Christmas Carol,Music-Comedy-Family-Fantasy-Drama,14.251,1992/12/10,12000000,27281507,7.4
64328,The Muppets,Family-Comedy-Music,20.38,2011/11/22,45000000,165184237,6.6
56401,The Music Never Stopped,Drama,6.11,2011/3/18,4000000,253899,7.4
11370,The Musketeer,Adventure,7.842,2001/9/7,40000000,27053815,5.3
98502,The Myth of Fingerprints,Drama-Comedy-Romance,2.312,1997/9/17,2000000,458815,4.6
37137,The Naked Gun 2ВЅ: The Smell of Fear,Comedy-Crime,17.099,1991/6/28,23000000,86930411,6.8
16727,The Namesake,Drama,8.255,2006/9/2,12000000,20354321,6.7
12435,The Nanny Diaries,Comedy-Drama-Romance,13.222,2007/8/24,20000000,47817020,6.3
9631,The Negotiator,Action-Crime-Drama-Thriller,18.298,1998/7/29,50000000,44547681,7.1
301365,The Neon Demon,Thriller-Drama-Horror,17.862,2016/6/8,7000000,3377430,6.6
1642,The Net,Crime-Drama-Mystery-Thriller-Action,12.757,1995/7/28,22000000,110627965,6
34636,The NeverEnding Story II: The Next Chapter,Drama-Family-Fantasy-Adventure,17.293,1990/10/24,32000000,16283667,5.7
931103,The New Album Is Out,Animation,0.6,2021/11/30,100,600,0
10985,The New Guy,Comedy-Family,13.757,2002/5/10,13000000,31167388,5.9
340102,The New Mutants,Horror-Science Fiction-Mystery-Action,83.761,2020/8/26,67000000,49169594,6.2
11400,The New World,Drama-History-Romance,12.386,2005/12/25,30000000,30536013,6.5
50530,The New Year's Rate Plan,Romance-Comedy,2.147,2008/12/4,3200000,3877492,6.9
42807,The Newton Boys,Crime-Action-Drama,8.309,1998/3/26,27000000,76000000,6
1831,The Next Best Thing,Comedy-Drama-Romance,8.484,2000/3/3,25000000,24362772,5.2
11231,The Next Karate Kid,Action-Drama-Family-Adventure,21.582,1994/7/18,12000000,15876353,5.3
43539,The Next Three Days,Romance-Drama-Thriller-Crime,41.55,2010/11/18,30000000,51148651,7.1
290250,The Nice Guys,Comedy-Crime-Action,16.486,2016/5/15,50000000,62788218,7.1
296100,The Night Before,Comedy-Adventure-Fantasy,14.75,2015/11/20,25000000,52395996,6.1
12238,The Night Flier,Mystery-Horror-Fantasy,7.246,1997/4/30,1000000,91549,5.9
9479,The Nightmare Before Christmas,Fantasy-Animation-Family,66.256,1993/10/9,24000000,75634409,7.8
428495,The Nile Hilton Incident,Thriller-Drama-Crime,7.538,2017/6/19,4250000,81089,6.6
622,The Ninth Gate,Mystery-Thriller,19.86,1999/8/25,38000000,58401898,6.4
639933,The Northman,Action-Adventure-Fantasy-Thriller,351.095,2022/4/7,70000000,51856520,7.7
11036,The Notebook,Romance-Drama,54.286,2004/6/25,29000000,115603229,7.9
15402,The Notorious Bettie Page,Comedy-Drama,11.381,2005/9/14,90,1410778,6.3
254904,The November Man,Crime-Action-Thriller,21.532,2014/8/27,15000000,32556119,6.1
3594,The Number 23,Thriller-Drama-Mystery,19.424,2007/2/23,30000000,77566815,6.4
439079,The Nun,Horror-Mystery-Thriller,138.147,2018/9/5,22000000,365550119,5.8
227783,The Nut Job,Animation-Comedy-Family-Adventure,17.534,2014/1/17,42000000,122529966,5.7
335777,The Nut Job 2: Nutty by Nature,Animation-Family-Adventure-Comedy,16.595,2017/8/11,40000000,65146020,5.9
73191,The Nutcracker,Family-Fantasy-Music,7.126,1993/11/24,19000000,2119994,5.7
426543,The Nutcracker and the Four Realms,Fantasy-Adventure-Family,27.114,2018/10/26,120000000,59522646,6.1
49852,The Nutcracker: The Untold Story,Music-Fantasy-Action-Family,13.858,2010/11/24,90000000,17177993,5.2
9327,The Nutty Professor,Fantasy-Comedy-Romance-Science Fiction,14.151,1996/6/26,54000000,128769345,5.6
17127,The Object of My Affection,Comedy-Drama-Romance,9.009,1998/4/17,15000000,46905889,5.8
71864,The Odd Life of Timothy Green,Fantasy-Drama-Comedy-Family,12.893,2012/8/15,25000000,56012642,7
332794,The Odyssey,Adventure-Drama,8.333,2016/10/12,20000000,9722918,6.8
14474,The Oh in Ohio,Comedy-Romance,10.444,2006/3/30,5000000,648183,5.3
29064,The Omega Code,Horror-Thriller,3.501,1999/10/15,7200000,12600000,4.5
806,The Omen,Horror,30.408,2006/6/6,25000000,119188334,5.5
10796,The One,Action-Science Fiction-Thriller,18.874,2001/11/2,49000000,72689126,6.1
9844,The Opposite of Sex,Comedy-Drama,11.815,1998/5/22,5000000,5879254,6.2
301748,The Opposite Sex,Comedy,8.903,2014/11/8,3300000,2800000,4.6
89008,The Oranges,Comedy-Romance-Drama,9.016,2011/9/9,7000000,1941667,5.5
9616,The Order,Drama-Fantasy-Horror-Mystery-Romance-Thriller,14.714,2003/9/5,35000000,11560806,5.4
23618,The Original Kings of Comedy,Comedy-Documentary,5.856,2000/8/18,13000000,38251106,6.2
6537,The Orphanage,Horror-Drama-Thriller,33.749,2007/5/20,3400000,78638987,7.2
12184,The Other Boleyn Girl,Drama-Romance,18.993,2008/2/28,35000000,78269970,6.6
17334,The Other End of the Line,Comedy-Romance,7.762,2008/10/29,14000000,115592,6.5
27581,The Other Guys,Comedy-Action-Crime,50.29,2010/8/6,100000000,170432927,6.3
17606,The Other Man,Drama-Thriller-Mystery-Romance,9.615,2008/12/25,15000000,1143856,5.3
16651,The Other Side of Heaven,Action-Adventure-Drama-Family,7.596,2001/4/12,7000000,4720371,6.4
193610,The Other Woman,Comedy-Romance,33.718,2014/4/16,40000000,196781193,6.4
1933,The Others,Horror-Drama-Mystery-Thriller,27.005,2001/8/2,17000000,209947037,7.6
433356,The Ottoman Lieutenant,Romance-Drama-War,11.386,2017/3/10,40000000,413844,6.2
8970,The Out-of-Towners,Comedy,6.08,1999/4/2,75000000,29000000,5.6
131677,The Outlander,Drama,2.672,2005/4/22,7000000,2866324,5.2
479718,The Outlaws,Crime-Action,54.78,2017/10/3,5883687,52946454,7.8
531876,The Outpost,War-Drama-History-Action,17.185,2020/6/24,18000000,2133452,6.9
10022,The Pacifier,Comedy-Family,24.664,2005/3/4,56000000,198636868,6.1
15139,The Pagemaster,Family-Fantasy-Science Fiction-Animation,14.573,1994/11/23,27000000,13670688,6.4
477428,The Painted Bird,War-Drama-Thriller,14.994,2019/9/12,7838798,579026,7.2
14202,The Painted Veil,Romance-Drama,11.276,2006/1/1,19400000,26910847,7.3
23570,The Pallbearer,Comedy-Romance,8.571,1996/5/3,8000000,5656388,5
12280,The Paper,Comedy-Drama,7.902,1994/3/18,6000000,48400000,6.6
82390,The Paperboy,Thriller-Drama-Mystery,35.7,2012/9/14,12500000,1353868,5.6
9820,The Parent Trap,Comedy-Family,134.046,1998/7/28,15000000,92108518,7.1
615,The Passion of the Christ,Drama,90.455,2004/2/25,30000000,611899420,7.4
152780,The Past,Drama-Mystery,9.031,2013/5/17,11000000,10631747,7.3
2024,The Patriot,Drama-History-War-Action,23.966,2000/6/28,110000000,215294342,7.1
6623,The Peacemaker,Action-Thriller,18.081,1997/9/26,50000000,110463140,6
227973,The Peanuts Movie,Adventure-Comedy-Animation-Family,30.826,2015/11/1,99000000,246233113,6.8
54648,The Pebble and the Penguin,Animation-Adventure-Family,8.474,1995/4/12,28000000,3983912,5.4
9944,The Pelican Brief,Mystery-Drama-Thriller-Crime,12.986,1993/9/17,45000000,195268056,6.6
275298,The Penguins of Madagascar: Operation Antarctica,Comedy-Animation,6.223,2012/1/16,30000,1000000,5.9
13122,The People Under the Stairs,Comedy-Drama-Horror-Mystery-Thriller,9.929,1991/11/1,6000000,31347154,6.6
1630,The People vs. Larry Flynt,Drama,10.236,1996/12/25,36000000,20300385,7
63020,The Perez Family,Comedy-Drama-Romance,5.191,1995/5/12,11000000,2832826,6.6
615425,The Perfect Circle,Animation-Fantasy-Comedy-Adventure-Family,0.6,2019/7/14,1000,1000,0
689652,The Perfect Date,Comedy-Romance,0.722,2020/1/3,216000,947455,4.5
56601,The Perfect Game,Drama-Family,11.738,2010/4/1,12500000,3878993,6.8
304372,The Perfect Guy,Thriller,10.751,2015/9/11,12000000,60273173,5.7
417751,The Perfect Husband,Drama,0.954,1993/6/2,3000000,9424634,2
2133,The Perfect Storm,Action-Adventure-Drama-Thriller,20.12,2000/6/29,120000000,325756637,6.4
416149,The Perfect Weapon,Science Fiction-Action,5.551,2016/9/9,8000000,17000000,3.9
84892,The Perks of Being a Wallflower,Drama,30.987,2012/9/20,13000000,33400000,7.8
854793,The Perpetual Progeny,Science Fiction,0.6,2013/10/5,500,500,0
520900,The Personal History of David Copperfield,Comedy,11.608,2019/11/7,15600000,11620337,6.5
9826,The Phantom,Adventure-Action,8.096,1996/6/6,45000000,17300889,5.1
9833,The Phantom of the Opera,Thriller-Drama-Romance,14.954,2004/12/8,70000000,154648887,7.3
169881,The Physician,Adventure-Drama-History,14.469,2013/12/25,36000000,57284237,7.3
790236,The Physicist,Science Fiction-Mystery-Crime,0.6,2019/6/8,1000,5000,8
423,The Pianist,Drama-War,34.901,2002/9/17,35000000,120072577,8.4
713,The Piano,Drama-Romance,17.379,1993/5/19,7000000,40185556,7.4
1791,The Piano Teacher,Drama-Romance,16.41,2001/9/5,3000000,9801375,7.3
12096,The Pink Panther,Comedy-Family-Mystery-Crime-Adventure-Action,17.158,2006/2/10,65000000,158851357,5.8
285213,The Pirates,Action-History-Adventure-Drama-Fantasy,9.94,2014/8/6,13000000,64400000,7.1
591120,The Pirates: The Last Royal Treasure,Action-Adventure-Comedy-History,186.282,2022/1/26,19597380,10247262,6.7
72197,The Pirates! In an Adventure with Scientists!,Animation-Adventure-Family-Comedy,9.663,2012/3/12,60000000,123054041,6.4
97367,The Place Beyond the Pines,Drama-Crime,14.354,2013/3/14,15000000,35485608,6.9
838099,The Plague,Action-Crime,0.6,2019/6/13,5,1,7
10403,The Player,Comedy-Mystery-Drama-Crime,10.09,1992/4/3,8000000,21706101,7.2
685251,The Players,Thriller-Drama,0.6,2019/5/20,50,100,10
19848,The Players Club,Comedy-Drama,12.887,1998/4/8,4500000,23261485,6.3
5955,The Pledge,Crime-Drama-Mystery-Thriller,11.884,2001/1/19,35000000,29400000,6.6
5255,The Polar Express,Animation-Family-Adventure-Fantasy-Comedy,47.237,2004/11/10,165000000,310634054,6.7
77883,The Possession,Horror-Thriller,17.69,2012/8/30,14000000,85446075,6
434555,The Possession of Hannah Grace,Horror-Drama,17.45,2018/11/29,7700000,41036181,5.5
446354,The Post,Drama-History,17.874,2017/1/19,50000000,179769467,7
9922,The Postman,Science Fiction-Adventure-Action-War,15.783,1997/12/25,80000000,17626234,6.2
283703,The Postman's White Nights,Drama,2.413,2014/10/14,1409700,42491,6.9
161321,The Power of Few,Crime-Drama,6.627,2013/2/15,4000000,45659,5.2
59387,The Powerpuff Girls Movie,Animation-Action-Family,14.613,2002/7/3,10000000,11411644,6.6
21539,The Preacher's Wife,Family-Fantasy-Drama-Comedy-Romance,8.12,1996/12/13,40000000,48102795,5.8
142487,The Precocious and Brief Life of Sabina Rivas,Drama,5.268,2012/11/9,4620000,2395000,6
346910,The Predator,Science Fiction-Action-Adventure-Comedy-Horror,82.506,2018/9/5,88000000,160542134,5.6
1124,The Prestige,Drama-Mystery-Science Fiction,35.909,2006/10/19,40000000,109676311,8.2
241254,The Prince,Thriller-Action,16.095,2014/8/22,18000000,1289595,4.9
9837,The Prince of Egypt,Adventure-Animation-Drama-Family,40.069,1998/12/16,70000000,218613188,7.2
10333,The Prince of Tides,Drama-Romance,9.818,1991/12/25,30000000,74787599,6.6
10198,The Princess and the Frog,Romance-Family-Animation,99.526,2009/12/8,105000000,270997378,7.1
9880,The Princess Diaries,Comedy-Family-Romance,39.277,2001/8/3,37000000,165335153,6.9
11130,The Princess Diaries 2: Royal Engagement,Comedy-Drama-Family-Romance,30.791,2004/8/6,40000000,134734481,6.6
57695,The Princess of Montpensier,Action-Drama-History-Romance,9.554,2010/11/3,14734000,6775121,6.4
532671,The Prodigy,Horror-Thriller,15.697,2019/2/6,6000000,21150265,6.1
9899,The Producers,Comedy,9.455,2005/12/25,45000000,38058335,6.1
411728,The Professor and the Madman,History-Drama-Mystery-Thriller,14.997,2019/3/7,25000000,4957273,7.2
354859,The Promise,History-Romance-Drama,12.203,2016/12/2,90000000,12448676,6.9
11980,The Prophecy,Horror-Fantasy-Thriller,10.364,1995/9/1,8000000,16115878,6.5
18240,The Proposal,Comedy-Romance-Drama,102.364,2009/6/1,40000000,317375031,7.1
16608,The Proposition,Action-Adventure-Crime-Drama-Thriller-Western,10.86,2005/10/6,2000000,5048693,7.1
8982,The Protector,Action-Crime-Drama-Thriller,54.87,2005/8/11,6000000,27165581,7.1
7220,The Punisher,Action-Crime-Drama,30.554,2004/4/15,33000000,54700105,6.3
158015,The Purge,Science Fiction-Horror-Thriller,59.947,2013/5/31,3000000,89328627,6.3
238636,The Purge: Anarchy,Horror-Thriller,59.395,2014/7/17,9000000,111928365,6.7
316727,The Purge: Election Year,Action-Horror-Thriller,74.968,2016/6/29,10000000,118587880,6.4
1402,The Pursuit of Happyness,Drama,45.913,2006/12/14,55000000,307077295,7.9
282813,The Pyramid,Horror,23.926,2014/12/4,6500000,16861137,5.2
529394,The Queen,Action-Drama-War,0.881,2012/6/11,10000,100000,0
401252,The Queen of Spain,Comedy-Drama,9.803,2016/11/25,11800000,1236731,5.1
9103,The Quest,Action-Adventure,22.146,1996/4/19,30000000,57400547,6.1
12106,The Quick and the Dead,Western-Action-Thriller,13.042,1995/2/9,32000000,18636537,6.5
9813,The Quiet,Drama-Thriller,12.248,2005/9/12,900000,381420,6.2
8198,The Quiet American,Romance-Thriller-Drama,10.068,2002/11/22,30000000,27674124,6.6
193612,The Quiet Ones,Horror,8.231,2014/4/1,200000,17834867,5.1
874857,The Radical,Drama,0.6,2021/9/17,100,100,0
7341,The Rage: Carrie 2,Horror-Thriller-Science Fiction,14.527,1999/3/11,21000000,17762705,5.7
94329,The Raid,Action-Thriller-Crime,25.586,2012/3/22,1100000,9148519,7.4
